trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
76,False,gru,71,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1434417954693747,inf,inf,inf,inf,inf,0.7851874296269241,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
77,False,gru,71,False,128,3,0.1,32,40,9,0.0003,64,0.2,1,0.0,real,,0,0,30.0,inf,1.1077875551023664,inf,inf,inf,inf,inf,0.9180919936404711,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
78,False,gru,71,False,128,3,0.1,32,40,23,0.0003,64,0.2,15,0.0,real,,0,0,30.0,inf,0.5763759655995412,inf,inf,inf,inf,inf,0.7414236954557217,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
79,False,gru,71,False,128,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.1443528555057667,inf,inf,inf,inf,inf,0.8658203691023367,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
80,False,gru,71,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.0278767188219815,inf,inf,inf,inf,inf,0.8632203606183664,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
81,False,gru,97,False,256,3,0.2,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.1801154565882679,inf,inf,inf,inf,inf,0.8629185365904654,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
82,False,gru,97,False,256,3,0.2,32,40,21,0.0003,64,0.2,13,0.0001,real,,0,0,30.0,inf,0.5596082747519553,inf,inf,inf,inf,inf,0.7212298783829542,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
83,False,gru,97,False,256,3,0.2,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.2080158480891474,inf,inf,inf,inf,inf,0.8486962963916638,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
84,False,gru,97,False,256,3,0.2,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1053729358603892,inf,inf,inf,inf,inf,0.7993103301112877,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,29
85,False,gru,97,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1506476939749475,inf,inf,inf,inf,inf,0.805764478737831,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
86,False,gru,97,False,128,3,0.2,32,40,13,0.001,64,0.2,5,0.0001,real,,0,0,30.0,inf,0.706218315674378,inf,inf,inf,inf,inf,0.7709275619770454,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
87,False,gru,97,False,128,3,0.2,32,40,13,0.001,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.1378806123027094,inf,inf,inf,inf,inf,0.8335113835334778,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
88,False,gru,97,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1735496386715905,inf,inf,inf,inf,inf,0.7647499960549787,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,15
89,False,gru,97,False,256,3,0.1,32,40,18,0.0003,64,0.2,10,0.0,real,,0,0,30.0,inf,1.1221390625955732,inf,inf,inf,inf,inf,0.7411173430049393,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
90,False,gru,97,False,256,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,0.6753120062587498,inf,inf,inf,inf,inf,0.7936851861031075,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
91,False,gru,97,False,256,3,0.1,32,40,11,0.0003,64,0.2,3,0.0,real,,0,0,30.0,inf,1.2345378089834143,inf,inf,inf,inf,inf,0.8421833289111103,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
92,False,gru,97,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.1919284633118472,inf,inf,inf,inf,inf,0.7503722844271193,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,24
93,False,gru,97,False,256,2,0.1,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.1366478978716785,inf,inf,inf,inf,inf,0.8589892481383589,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
94,True,gru,97,False,256,2,0.1,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,0.53268430630366,inf,inf,inf,inf,inf,0.7621065203251878,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
95,False,gru,97,False,256,2,0.1,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,1.0899273289574518,inf,inf,inf,inf,inf,0.8589198589324951,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
96,False,gru,97,False,256,2,0.1,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.1842557779829428,inf,inf,inf,inf,inf,0.7485817492736992,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,17
97,False,gru,97,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.128873421476696,inf,inf,inf,inf,inf,0.8401645869885088,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
98,False,gru,97,False,128,3,0.1,32,40,29,0.0003,64,0.2,21,0.0,real,,0,0,30.0,inf,0.5959711831969183,inf,inf,inf,inf,inf,0.7290443772222938,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
99,False,gru,97,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,1.1612209214104547,inf,inf,inf,inf,inf,0.8324083521631029,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
100,False,gru,97,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.0922710740465846,inf,inf,inf,inf,inf,0.8057128831295269,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/root/fed-pulse/backend/models/forecaster_best.pt,8
