trial_index,selected,architecture,seed,credibility_features,hidden_size,num_layers,dropout,head_hidden_size,epochs_requested,epochs_completed,learning_rate,batch_size,validation_split,best_epoch,weight_decay,target_mode,text_encoder,text_adapter_dim,text_embedding_dim,text_pool_lambda_inv_days,combined_rmse,loss,close_rmse,volatility_rmse,train_combined_rmse,train_close_rmse,train_volatility_rmse,train_loss,val_combined_rmse,val_close_rmse,val_volatility_rmse,test_combined_rmse,test_close_rmse,test_volatility_rmse,fold_id,protocol,checkpoint_saved,checkpoint_path,hp_combo_id
65,False,transformer,47,False,256,3,0.2,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.0462021090707299,inf,inf,inf,inf,inf,0.8471823920518732,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,29
66,False,transformer,47,False,256,3,0.2,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,0.8739853597976066,inf,inf,inf,inf,inf,0.8991898063721696,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,29
67,False,transformer,47,False,256,3,0.2,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.069571888005292,inf,inf,inf,inf,inf,0.8264439257869014,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,29
68,False,transformer,47,False,256,3,0.2,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.0774223075113882,inf,inf,inf,inf,inf,0.8402545464488903,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,29
69,False,transformer,47,False,128,3,0.2,32,40,12,0.001,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.1518932951831216,inf,inf,inf,inf,inf,0.8539373635151452,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,15
70,False,transformer,47,False,128,3,0.2,32,40,10,0.001,64,0.2,2,0.0001,real,,0,0,30.0,inf,0.7332407665682269,inf,inf,inf,inf,inf,0.8938344141332114,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,15
71,False,transformer,47,False,128,3,0.2,32,40,15,0.001,64,0.2,7,0.0001,real,,0,0,30.0,inf,1.1062485421145405,inf,inf,inf,inf,inf,0.846014961666531,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,15
72,False,transformer,47,False,128,3,0.2,32,40,20,0.001,64,0.2,12,0.0001,real,,0,0,30.0,inf,1.1836270833676066,inf,inf,inf,inf,inf,0.7681131584318254,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,15
73,False,transformer,47,False,256,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.092520981218727,inf,inf,inf,inf,inf,0.8341040502197551,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,24
74,False,transformer,47,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,0.7625721854132574,inf,inf,inf,inf,inf,0.8834625306168222,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,24
75,False,transformer,47,False,256,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,1.0922725200653076,inf,inf,inf,inf,inf,0.8371976534525554,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,24
76,False,transformer,47,False,256,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,1.0025111021932798,inf,inf,inf,inf,inf,0.8342498654813268,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,24
77,False,transformer,47,False,256,2,0.1,32,40,17,0.0003,64,0.2,9,0.0001,real,,0,0,30.0,inf,1.1625706118670456,inf,inf,inf,inf,inf,0.8045751176288389,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,17
78,False,transformer,47,False,256,2,0.1,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,0.6307077791776743,inf,inf,inf,inf,inf,0.8418042501782983,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,17
79,False,transformer,47,False,256,2,0.1,32,40,11,0.0003,64,0.2,3,0.0001,real,,0,0,30.0,inf,1.0621681478288438,inf,inf,inf,inf,inf,0.854020447201199,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,17
80,False,transformer,47,False,256,2,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.0503361065518393,inf,inf,inf,inf,inf,0.8129864620274968,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,17
81,False,transformer,47,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0,real,,0,0,30.0,inf,1.0439305150766982,inf,inf,inf,inf,inf,0.846739152751692,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,8
82,False,transformer,47,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0,real,,0,0,30.0,inf,0.6448753580853746,inf,inf,inf,inf,inf,0.8810112529169253,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,8
83,False,transformer,47,False,128,3,0.1,32,40,14,0.0003,64,0.2,6,0.0,real,,0,0,30.0,inf,1.100027570018062,inf,inf,inf,inf,inf,0.8356703756473682,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,8
84,False,transformer,47,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0,real,,0,0,30.0,inf,1.0049585210994294,inf,inf,inf,inf,inf,0.8468577275064766,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,8
85,False,transformer,47,False,128,3,0.1,32,40,13,0.0003,64,0.2,5,0.0001,real,,0,0,30.0,inf,1.0440216363677823,inf,inf,inf,inf,inf,0.8467335839625162,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,9
86,False,transformer,47,False,128,3,0.1,32,40,10,0.0003,64,0.2,2,0.0001,real,,0,0,30.0,inf,0.6451211174329122,inf,inf,inf,inf,inf,0.8810159193306435,inf,inf,inf,inf,inf,inf,wf_fold_2,walk-forward,False,/app/models/forecaster_best.pt,9
87,False,transformer,47,False,128,3,0.1,32,40,14,0.0003,64,0.2,6,0.0001,real,,0,0,30.0,inf,1.1003164141266435,inf,inf,inf,inf,inf,0.8357546267686067,inf,inf,inf,inf,inf,inf,wf_fold_3,walk-forward,False,/app/models/forecaster_best.pt,9
88,False,transformer,47,False,128,3,0.1,32,40,12,0.0003,64,0.2,4,0.0001,real,,0,0,30.0,inf,1.0051661394664237,inf,inf,inf,inf,inf,0.8468859362304504,inf,inf,inf,inf,inf,inf,wf_fold_4,walk-forward,False,/app/models/forecaster_best.pt,9
89,False,transformer,47,False,256,3,0.2,32,40,30,0.001,64,0.2,22,0.0,real,,0,0,30.0,inf,1.0125060493720779,inf,inf,inf,inf,inf,0.8520251208487092,inf,inf,inf,inf,inf,inf,wf_fold_1,walk-forward,False,/app/models/forecaster_best.pt,30
